SessionStart,CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,State,City,Category,Product,Cost,Price,Quantity,CampaignSchema ,CartAdditionTime,OrderConfirmation,OrderConfirmationTime,PaymentMethod,SessionEnd,OrderReturn,ReturnReason
2023-09-14 20:59:00,1180,Edward Raymond,Female,23,769,7793,USA,Texas,Dallas,toys,action figure,8,15,5,Facebook-ads,2023-09-14 21:15:00,True,2023-09-14 21:22:00,Credit Card,2023-09-14 21:19:00,False,
2023-09-15 11:05:00,1550,Douglas Warner,Male,36,697,6390,USA,California,San Diego,books,magazine,5,8,6,Billboard-QR code,2023-09-15 11:31:00,True,2023-09-15 11:38:00,Debit Card,2023-09-15 11:35:00,True,Arrived Late
2023-09-15 19:59:00,2109,Kristen Kent,Male,56,634,7203,Australia,Victoria,Melbourne,electronics,hair dryer,25,40,2,Facebook-ads,2023-09-15 20:20:00,True,2023-09-15 20:30:00,Debit Card,2023-09-15 20:23:00,False,
2023-09-15 23:09:00,1638,Travis Larson,Male,38,714,3282,Japan,Kanagawa,Yokohama,electronics,hair dryer,25,40,5,Instagram-ads,2023-09-15 23:22:00,True,2023-09-15 23:33:00,Debit Card,2023-09-15 23:27:00,False,
2023-09-15 23:21:00,1317,John Gilmore,Female,59,610,6340,Italy,Lazio,Latina,books,magazine,5,8,4,Billboard-QR code,2023-09-15 23:29:00,True,2023-09-15 23:43:00,Credit Card,2023-09-15 23:32:00,False,
2023-09-17 22:37:00,1476,Lee Peterson,Male,47,732,7372,USA,California,San Jose,toys,puzzle,15,25,5,Google-ads,2023-09-17 23:06:00,True,2023-09-17 23:19:00,Cash On Delivery,2023-09-17 23:10:00,False,
2023-09-18 16:52:00,1674,Nathan Gibson,Female,41,715,4442,Italy,Lombardy,Milan,books,magazine,5,8,3,Instagram-ads,2023-09-18 17:02:00,True,2023-09-18 17:13:00,Paypal,2023-09-18 17:04:00,False,
2023-09-21 02:24:00,1453,Christopher Gonzalez,Female,44,745,5391,Spain,Catalonia,Barcelona,electronics,table fan,30,50,2,Google-ads,2023-09-21 02:42:00,True,2023-09-21 02:50:00,Debit Card,2023-09-21 02:46:00,False,
2023-09-25 05:43:00,2111,Sherry Garza,Male,34,686,6178,Canada,Quebec,Quebec City,toys,action figure,8,15,6,Facebook-ads,2023-09-25 06:08:00,True,2023-09-25 06:22:00,Cash On Delivery,2023-09-25 06:13:00,False,
2023-09-25 06:46:00,1996,Justin Lawrence,Female,21,617,5651,Australia,New South Wales,Newcastle,home appliances,toaster,40,60,2,Facebook-ads,2023-09-25 07:05:00,True,2023-09-25 07:16:00,Debit Card,2023-09-25 07:09:00,False,
2023-09-26 22:59:00,2162,Christopher Brown,Male,71,614,4179,China,Shandong,Jinan,home appliances,toaster,40,60,6,Twitter-ads,2023-09-26 23:28:00,True,2023-09-26 23:43:00,Cash On Delivery,2023-09-26 23:33:00,False,
2023-09-27 21:40:00,1002,Scott Stewart,Female,69,746,3912,China,Shandong,Yantai,fashion,shoes,60,100,6,E-mails,2023-09-27 21:54:00,True,2023-09-27 22:02:00,Cash On Delivery,2023-09-27 21:57:00,False,
2023-09-29 16:55:00,1267,Gregory Briggs,Male,64,655,4416,Japan,Tokyo,Tokyo,electronics,hair dryer,25,40,3,Instagram-ads,2023-09-29 17:04:00,False,,,2023-09-29 17:21:00,,
2023-09-30 16:07:00,1955,Justin Sanford,Female,59,606,6357,Japan,Tokyo,Kawasaki,toys,board game,20,35,4,E-mails,2023-09-30 16:36:00,True,2023-09-30 16:41:00,Debit Card,2023-09-30 16:38:00,False,
2023-09-30 18:20:00,1216,Brandon Moore,Female,44,630,4858,Canada,Quebec,Laval,home appliances,electric stove,250,400,6,Billboard-QR code,2023-09-30 18:28:00,False,,,2023-09-30 18:41:00,,
2023-10-01 18:28:00,1415,Rebecca Kelley,Female,64,645,7848,Canada,Ontario,Ottawa,electronics,television,1000,1500,1,E-mails,2023-10-01 18:51:00,True,2023-10-01 18:56:00,Cash On Delivery,2023-10-01 18:54:00,False,
2023-10-01 21:36:00,1021,Molly Villa,Male,48,741,7507,Italy,Lazio,Frosinone,home appliances,electric stove,250,400,4,Instagram-ads,2023-10-01 21:50:00,True,2023-10-01 22:01:00,Credit Card,2023-10-01 21:55:00,False,
2023-10-02 05:19:00,2114,Rebecca George,Male,68,683,6807,India,Uttar Pradesh,Kanpur,toys,puzzle,15,25,3,E-mails,2023-10-02 05:42:00,True,2023-10-02 05:57:00,Debit Card,2023-10-02 05:47:00,True,Poor Value
2023-10-05 00:29:00,1660,Linda Roberts DVM,Female,71,610,5216,USA,Texas,San Antonio,home appliances,electric stove,250,400,4,Twitter-ads,2023-10-05 00:46:00,True,2023-10-05 00:58:00,Cash On Delivery,2023-10-05 00:48:00,False,
2023-10-05 05:24:00,1084,Jennifer Conway,Female,47,625,6592,Spain,Catalonia,Tarragona,home appliances,microwave oven,300,500,6,Instagram-ads,2023-10-05 05:53:00,True,2023-10-05 06:03:00,Credit Card,2023-10-05 05:56:00,True,Poor Value
2023-10-05 19:34:00,1460,Sara Stuart,Male,36,651,7311,Australia,Victoria,Ballarat,toys,board game,20,35,2,Instagram-ads,2023-10-05 19:52:00,True,2023-10-05 20:04:00,Debit Card,2023-10-05 19:55:00,False,
2023-10-08 03:00:00,1692,Hayley Freeman,Male,40,673,7737,Australia,Victoria,Melbourne,toys,puzzle,15,25,6,Instagram-ads,2023-10-08 03:18:00,True,2023-10-08 03:25:00,Cash On Delivery,2023-10-08 03:20:00,True,Poor Value
2023-10-08 16:00:00,1897,Jose Cox,Male,58,681,6354,China,Guangdong,Guangzhou,electronics,laptop,800,1200,6,Billboard-QR code,2023-10-08 16:11:00,True,2023-10-08 16:19:00,Debit Card,2023-10-08 16:16:00,False,
2023-10-09 23:18:00,2025,Nancy Ramos,Male,56,600,4472,Australia,New South Wales,Sydney,fashion,shoes,60,100,4,Instagram-ads,2023-10-09 23:39:00,True,2023-10-09 23:50:00,Cash On Delivery,2023-10-09 23:41:00,True,Poor Value
2023-10-10 01:13:00,1800,Victor Davis,Female,20,701,4429,Canada,Ontario,Toronto,toys,plush toy,12,20,3,Google-ads,2023-10-10 01:32:00,True,2023-10-10 01:46:00,Debit Card,2023-10-10 01:34:00,True,Poor Value
2023-10-10 13:14:00,1054,Logan Green,Male,25,739,3085,Australia,New South Wales,Newcastle,books,textbook,30,50,5,Facebook-ads,2023-10-10 13:26:00,True,2023-10-10 13:35:00,Credit Card,2023-10-10 13:28:00,False,
2023-10-12 00:34:00,1409,Kyle Johnson,Female,46,776,5319,China,Guangdong,Guangzhou,toys,board game,20,35,4,Billboard-QR code,2023-10-12 01:04:00,True,2023-10-12 01:15:00,Debit Card,2023-10-12 01:06:00,False,
2023-10-12 05:44:00,1136,David Cook,Male,39,727,4079,Italy,Lazio,Rome,home appliances,mixer grinder,60,90,2,Twitter-ads,2023-10-12 05:57:00,True,2023-10-12 06:10:00,Debit Card,2023-10-12 06:01:00,False,
2023-10-14 14:18:00,1050,Cynthia Roberts,Female,63,624,7870,Australia,New South Wales,Newcastle,books,textbook,30,50,6,Twitter-ads,2023-10-14 14:34:00,True,2023-10-14 14:45:00,Debit Card,2023-10-14 14:37:00,False,
2023-10-15 11:47:00,1885,Alyssa Mccoy,Female,35,602,4791,Italy,Lombardy,Milan,books,magazine,5,8,2,E-mails,2023-10-15 12:02:00,True,2023-10-15 12:12:00,Debit Card,2023-10-15 12:04:00,False,
2023-10-17 10:18:00,1878,Charles Murray,Male,36,661,5548,China,Guangdong,Shenzhen,fashion,shoes,60,100,4,Google-ads,2023-10-17 10:34:00,True,2023-10-17 10:49:00,Debit Card,2023-10-17 10:39:00,True,Poor Value
2023-10-17 11:10:00,2097,Mary Thompson,Female,41,667,6553,China,Shandong,Qingdao,books,magazine,5,8,3,Instagram-ads,2023-10-17 11:33:00,True,2023-10-17 11:48:00,Debit Card,2023-10-17 11:36:00,False,
2023-10-17 17:38:00,2153,Jose Larson,Male,39,627,7998,Japan,Kanagawa,Sagamihara,home appliances,mixer grinder,60,90,2,Billboard-QR code,2023-10-17 17:44:00,True,2023-10-17 17:49:00,Cash On Delivery,2023-10-17 17:46:00,False,
2023-10-17 18:30:00,1635,Mary Hoffman,Female,59,764,7346,Japan,Kanagawa,Yokohama,electronics,laptop,800,1200,1,Billboard-QR code,2023-10-17 18:56:00,True,2023-10-17 19:05:00,Credit Card,2023-10-17 19:00:00,True,Poor Value
2023-10-18 01:18:00,1536,Emily Browning,Male,69,744,4260,India,Maharashtra,Nagpur,fashion,dress,50,80,5,Google-ads,2023-10-18 01:37:00,True,2023-10-18 01:43:00,Debit Card,2023-10-18 01:40:00,False,
2023-10-18 10:36:00,1037,James Austin,Male,69,728,7626,Japan,Tokyo,Yokohama,home appliances,electric stove,250,400,6,Instagram-ads,2023-10-18 10:41:00,True,2023-10-18 10:55:00,Credit Card,2023-10-18 10:43:00,True,Arrived Late
2023-10-19 02:48:00,1279,Andrew Santos,Male,66,727,7823,China,Guangdong,Shenzhen,home appliances,microwave oven,300,500,1,Twitter-ads,2023-10-19 03:06:00,True,2023-10-19 03:12:00,Cash On Delivery,2023-10-19 03:11:00,False,
2023-10-20 05:21:00,1765,Troy Wells,Male,65,718,6871,India,Maharashtra,Pune,electronics,table fan,30,50,1,Instagram-ads,2023-10-20 05:48:00,True,2023-10-20 05:56:00,Cash On Delivery,2023-10-20 05:51:00,False,
2023-10-21 10:47:00,1652,Vincent Hobbs,Male,36,623,6092,Canada,Ontario,Ottawa,toys,puzzle,15,25,1,Facebook-ads,2023-10-21 10:55:00,True,2023-10-21 11:10:00,Cash On Delivery,2023-10-21 10:57:00,False,
2023-10-21 18:21:00,1402,Mr. Todd Gibson,Male,25,714,7070,China,Shandong,Jinan,home appliances,microwave oven,300,500,6,Twitter-ads,2023-10-21 18:27:00,True,2023-10-21 18:36:00,Debit Card,2023-10-21 18:32:00,False,
2023-10-22 18:40:00,1464,Bonnie Fisher,Female,33,759,5707,Italy,Lombardy,Milan,home appliances,microwave oven,300,500,3,Twitter-ads,2023-10-22 19:09:00,True,2023-10-22 19:18:00,Debit Card,2023-10-22 19:13:00,False,
2023-10-23 01:21:00,1436,Dr. Christina Peterson,Male,29,686,5424,India,Maharashtra,Mumbai,home appliances,toaster,40,60,6,E-mails,2023-10-23 01:27:00,True,2023-10-23 01:41:00,Cash On Delivery,2023-10-23 01:32:00,False,
2023-10-24 15:14:00,1013,Jean Richardson,Female,46,659,4287,Japan,Kanagawa,Sagamihara,books,textbook,30,50,5,Instagram-ads,2023-10-24 15:29:00,True,2023-10-24 15:39:00,Debit Card,2023-10-24 15:34:00,False,
2023-10-25 11:16:00,1720,Joshua Osborne,Female,26,629,4516,Italy,Lombardy,Brescia,electronics,hair dryer,25,40,1,Google-ads,2023-10-25 11:33:00,True,2023-10-25 11:39:00,Credit Card,2023-10-25 11:37:00,False,
2023-10-28 09:53:00,1340,Wendy Pham,Female,49,600,4589,China,Guangdong,Guangzhou,toys,board game,20,35,1,Facebook-ads,2023-10-28 10:14:00,True,2023-10-28 10:22:00,Cash On Delivery,2023-10-28 10:18:00,False,
2023-11-01 21:38:00,2014,Nicholas Clark,Male,20,676,5870,Italy,Lombardy,Bergamo,fashion,t-shirt,15,25,3,E-mails,2023-11-01 21:57:00,True,2023-11-01 22:02:00,Credit Card,2023-11-01 22:01:00,False,
2023-11-03 23:52:00,2058,Victoria Davis,Male,64,693,4579,Italy,Lombardy,Bergamo,books,magazine,5,8,2,Google-ads,2023-11-04 00:18:00,True,2023-11-04 00:29:00,Credit Card,2023-11-04 00:21:00,True,Wrong Item
2023-11-06 03:37:00,1247,Elizabeth Nichols,Female,33,712,7230,Spain,Andalusia,Malaga,home appliances,mixer grinder,60,90,6,E-mails,2023-11-06 03:45:00,True,2023-11-06 03:50:00,Credit Card,2023-11-06 03:48:00,True,Wrong Item
2023-11-06 14:17:00,1125,David Mathews,Male,33,774,3331,Australia,Victoria,Geelong,toys,action figure,8,15,1,Instagram-ads,2023-11-06 14:34:00,True,2023-11-06 14:48:00,Paypal,2023-11-06 14:38:00,False,
2023-11-07 16:17:00,1271,Benjamin Vang,Female,29,720,7476,China,Guangdong,Dongguan,electronics,television,1000,1500,4,Instagram-ads,2023-11-07 16:34:00,True,2023-11-07 16:48:00,Cash On Delivery,2023-11-07 16:38:00,True,Arrived Late
2023-11-07 18:20:00,1733,Sally Dunn,Male,51,630,3716,Canada,Ontario,Mississauga,home appliances,microwave oven,300,500,6,Facebook-ads,2023-11-07 18:49:00,True,2023-11-07 18:54:00,Credit Card,2023-11-07 18:51:00,False,
2023-11-09 16:57:00,1035,Jason Powell,Female,40,727,6789,Spain,Catalonia,Barcelona,home appliances,electric stove,250,400,5,Google-ads,2023-11-09 17:14:00,True,2023-11-09 17:24:00,Cash On Delivery,2023-11-09 17:16:00,False,
2023-11-10 01:11:00,1895,Mrs. Sierra Lawson DDS,Female,38,617,5258,Japan,Kanagawa,Yokohama,home appliances,toaster,40,60,5,Google-ads,2023-11-10 01:31:00,True,2023-11-10 01:42:00,Debit Card,2023-11-10 01:35:00,False,
2023-11-11 11:11:00,1217,Lisa Espinoza,Male,24,736,5934,USA,California,San Diego,books,textbook,30,50,1,Twitter-ads,2023-11-11 11:25:00,True,2023-11-11 11:31:00,Credit Card,2023-11-11 11:30:00,False,
2023-11-13 03:27:00,1027,Tonya Phillips,Male,71,714,5622,China,Guangdong,Shenzhen,books,textbook,30,50,5,Facebook-ads,2023-11-13 03:45:00,True,2023-11-13 04:00:00,Debit Card,2023-11-13 03:48:00,True,Poor Value
2023-11-13 03:53:00,1736,Brianna Brooks,Female,25,744,3649,Canada,Quebec,Laval,home appliances,mixer grinder,60,90,3,E-mails,2023-11-13 04:14:00,True,2023-11-13 04:27:00,Cash On Delivery,2023-11-13 04:17:00,False,
2023-11-16 15:38:00,1543,Jerry Jenkins,Female,27,747,7207,India,Uttar Pradesh,Kanpur,books,textbook,30,50,2,Google-ads,2023-11-16 15:44:00,True,2023-11-16 15:53:00,Debit Card,2023-11-16 15:48:00,False,
2023-11-17 09:46:00,1481,Charles Mccoy,Male,68,735,6725,USA,Texas,San Antonio,fashion,dress,50,80,6,Facebook-ads,2023-11-17 09:55:00,True,2023-11-17 10:01:00,Cash On Delivery,2023-11-17 10:00:00,False,
2023-11-18 14:51:00,1188,Anthony Vasquez,Male,31,742,6721,UK,Scotland,Edinburgh,fashion,jeans,40,70,3,Twitter-ads,2023-11-18 15:04:00,False,,,2023-11-18 15:08:00,,
2023-11-20 08:01:00,2022,Lori Hall,Female,43,759,5851,Italy,Lombardy,Bergamo,home appliances,microwave oven,300,500,5,E-mails,2023-11-20 08:07:00,True,2023-11-20 08:16:00,Credit Card,2023-11-20 08:10:00,False,
2023-11-23 12:20:00,1983,Marvin Lam,Female,31,635,6911,USA,Texas,San Antonio,home appliances,toaster,40,60,2,Facebook-ads,2023-11-23 12:49:00,True,2023-11-23 13:02:00,Credit Card,2023-11-23 12:52:00,False,
2023-11-23 21:40:00,1442,Juan Richardson,Male,52,656,4799,Japan,Kanagawa,Yokohama,home appliances,electric stove,250,400,1,Facebook-ads,2023-11-23 22:03:00,False,,,2023-11-23 22:07:00,,
2023-11-26 00:46:00,2189,Rebekah Beck,Male,63,618,6885,Canada,Ontario,Ottawa,books,textbook,30,50,2,Billboard-QR code,2023-11-26 00:53:00,True,2023-11-26 01:00:00,Credit Card,2023-11-26 00:55:00,False,
2023-11-26 15:44:00,1379,Cody Alexander,Male,66,740,6364,Spain,Andalusia,Malaga,toys,plush toy,12,20,4,Billboard-QR code,2023-11-26 16:05:00,True,2023-11-26 16:15:00,Credit Card,2023-11-26 16:08:00,False,
2023-11-27 02:40:00,1654,Jeffery Vaughn,Female,25,650,6818,UK,Scotland,Edinburgh,books,novel,10,18,1,E-mails,2023-11-27 02:46:00,True,2023-11-27 02:51:00,Debit Card,2023-11-27 02:51:00,True,Arrived Late
2023-11-27 08:33:00,1456,Kaitlyn Stevens,Male,21,724,4730,UK,Scotland,Edinburgh,toys,action figure,8,15,3,Twitter-ads,2023-11-27 08:53:00,True,2023-11-27 09:04:00,Credit Card,2023-11-27 08:57:00,False,
2023-11-27 20:01:00,1022,Carlos Dawson,Male,26,692,6094,UK,Scotland,Edinburgh,toys,action figure,8,15,6,Google-ads,2023-11-27 20:16:00,False,,,2023-11-27 20:27:00,,
2023-11-28 11:40:00,1311,Stephen Chandler,Male,34,723,3989,Spain,Catalonia,Barcelona,toys,puzzle,15,25,1,Billboard-QR code,2023-11-28 12:07:00,True,2023-11-28 12:16:00,Cash On Delivery,2023-11-28 12:09:00,True,Poor Quality
2023-11-29 23:43:00,2011,Michael Fox,Male,67,677,6930,USA,California,San Diego,toys,puzzle,15,25,5,Facebook-ads,2023-11-29 23:51:00,True,2023-11-30 00:01:00,Credit Card,2023-11-29 23:56:00,False,
2023-11-30 02:23:00,1871,Karen Jones,Female,56,659,3489,Australia,New South Wales,Wollongong,electronics,laptop,800,1200,3,Facebook-ads,2023-11-30 02:52:00,True,2023-11-30 03:06:00,Debit Card,2023-11-30 02:54:00,True,Arrived Damaged
2023-11-30 03:21:00,1215,Kimberly Thompson,Male,39,776,3866,Japan,Tokyo,Tokyo,books,magazine,5,8,6,Twitter-ads,2023-11-30 03:51:00,True,2023-11-30 03:56:00,Debit Card,2023-11-30 03:55:00,False,
2023-11-30 14:04:00,1527,Catherine Robbins,Male,43,766,5062,Canada,Quebec,Laval,home appliances,electric stove,250,400,3,Facebook-ads,2023-11-30 14:09:00,False,,,2023-11-30 14:28:00,,
2023-12-03 10:57:00,1765,Troy Wells,Male,65,718,6871,India,Maharashtra,Pune,electronics,hair dryer,25,40,6,Facebook-ads,2023-12-03 11:16:00,True,2023-12-03 11:21:00,Debit Card,2023-12-03 11:21:00,False,
2023-12-04 18:16:00,1437,Justin Wagner,Male,56,634,4530,USA,California,Los Angeles,toys,board game,20,35,5,Billboard-QR code,2023-12-04 18:41:00,True,2023-12-04 18:52:00,Paypal,2023-12-04 18:43:00,False,
2023-12-05 10:42:00,1316,Johnathan Spencer,Female,30,677,7599,Spain,Catalonia,Girona,electronics,hair dryer,25,40,1,Google-ads,2023-12-05 10:52:00,True,2023-12-05 11:03:00,Debit Card,2023-12-05 10:56:00,False,
2023-12-07 08:00:00,1770,Jennifer Wolf,Female,24,653,4900,Italy,Lombardy,Bergamo,books,autobiography,20,35,1,E-mails,2023-12-07 08:28:00,True,2023-12-07 08:34:00,Credit Card,2023-12-07 08:32:00,False,
2023-12-08 02:16:00,2177,Lori Roberts,Male,43,620,7414,Australia,Victoria,Melbourne,home appliances,microwave oven,300,500,3,Billboard-QR code,2023-12-08 02:45:00,True,2023-12-08 02:57:00,Credit Card,2023-12-08 02:47:00,False,
2023-12-08 14:52:00,1032,Steven Johnson,Female,66,737,7470,Canada,Ontario,Mississauga,books,novel,10,18,5,Twitter-ads,2023-12-08 15:18:00,True,2023-12-08 15:31:00,Credit Card,2023-12-08 15:22:00,False,
2023-12-08 17:36:00,1760,Taylor Pratt,Female,45,724,5125,Australia,New South Wales,Wollongong,electronics,television,1000,1500,3,Google-ads,2023-12-08 17:41:00,True,2023-12-08 17:56:00,Credit Card,2023-12-08 17:43:00,False,
2023-12-09 04:43:00,1952,Katrina Edwards,Female,57,727,4481,UK,England,London,toys,plush toy,12,20,2,Facebook-ads,2023-12-09 05:06:00,True,2023-12-09 05:15:00,Paypal,2023-12-09 05:09:00,False,
2023-12-09 12:24:00,1992,Rebekah Morris,Male,72,777,6903,Canada,Ontario,Mississauga,electronics,table fan,30,50,5,Twitter-ads,2023-12-09 12:40:00,True,2023-12-09 12:54:00,Credit Card,2023-12-09 12:44:00,False,
2023-12-09 13:12:00,1996,Justin Lawrence,Female,21,617,5651,Australia,New South Wales,Newcastle,electronics,hair dryer,25,40,2,Instagram-ads,2023-12-09 13:38:00,True,2023-12-09 13:49:00,Cash On Delivery,2023-12-09 13:42:00,False,
2023-12-10 14:08:00,1015,Jacob Taylor,Female,22,735,4469,China,Shandong,Yantai,electronics,laptop,800,1200,1,Billboard-QR code,2023-12-10 14:14:00,False,,,2023-12-10 14:41:00,,
2023-12-10 16:11:00,1197,Sherri Hall,Male,41,761,5687,Japan,Kanagawa,Yokohama,books,autobiography,20,35,3,Facebook-ads,2023-12-10 16:16:00,True,2023-12-10 16:23:00,Debit Card,2023-12-10 16:19:00,False,
2023-12-12 10:33:00,1877,Adam Barajas,Male,32,711,6327,Canada,Quebec,Laval,home appliances,toaster,40,60,4,Google-ads,2023-12-12 10:57:00,True,2023-12-12 11:02:00,Credit Card,2023-12-12 11:01:00,False,
2023-12-12 20:29:00,1440,Jason Mooney,Female,31,614,6303,UK,England,London,electronics,laptop,800,1200,1,Google-ads,2023-12-12 20:52:00,True,2023-12-12 21:00:00,Cash On Delivery,2023-12-12 20:55:00,False,
2023-12-12 22:20:00,2167,Brian Stewart,Female,48,718,4477,Australia,New South Wales,Wollongong,books,textbook,30,50,2,Billboard-QR code,2023-12-12 22:33:00,True,2023-12-12 22:47:00,Paypal,2023-12-12 22:37:00,True,Poor Quality
2023-12-13 21:48:00,1933,Jacob Davis,Female,52,720,6326,Australia,Victoria,Ballarat,home appliances,mixer grinder,60,90,1,Google-ads,2023-12-13 22:05:00,False,,,2023-12-13 22:00:00,,
2023-12-15 11:53:00,1978,Lisa Ross,Female,18,730,4842,UK,Scotland,Edinburgh,home appliances,electric stove,250,400,3,E-mails,2023-12-15 12:14:00,True,2023-12-15 12:22:00,Cash On Delivery,2023-12-15 12:19:00,False,
2023-12-18 04:44:00,1108,Yesenia Taylor,Male,68,667,7542,Australia,New South Wales,Wollongong,toys,action figure,8,15,1,Billboard-QR code,2023-12-18 04:56:00,False,,,2023-12-18 05:05:00,,
2023-12-19 01:37:00,1486,Alexandria Johnston,Male,68,608,3252,Australia,Victoria,Geelong,fashion,shoes,60,100,5,Facebook-ads,2023-12-19 02:02:00,True,2023-12-19 02:12:00,Cash On Delivery,2023-12-19 02:05:00,True,Arrived Damaged
2023-12-19 06:55:00,1906,Tracy Erickson,Female,28,649,3627,UK,Scotland,Edinburgh,home appliances,mixer grinder,60,90,3,E-mails,2023-12-19 07:21:00,True,2023-12-19 07:27:00,Paypal,2023-12-19 07:23:00,False,
2023-12-21 14:28:00,1833,Veronica Koch,Male,23,750,6242,Japan,Tokyo,Tokyo,books,novel,10,18,5,E-mails,2023-12-21 14:36:00,True,2023-12-21 14:46:00,Debit Card,2023-12-21 14:38:00,False,
2023-12-21 17:43:00,1827,Randy Johnson,Male,69,758,7642,Spain,Catalonia,Girona,toys,action figure,8,15,6,E-mails,2023-12-21 18:10:00,True,2023-12-21 18:15:00,Cash On Delivery,2023-12-21 18:15:00,False,
2023-12-21 18:53:00,1966,Christopher Boyd,Female,24,610,4549,Canada,Ontario,Mississauga,toys,plush toy,12,20,2,Twitter-ads,2023-12-21 19:02:00,True,2023-12-21 19:14:00,Credit Card,2023-12-21 19:07:00,False,
2023-12-21 19:47:00,2119,James Lee,Male,21,780,6064,Japan,Kanagawa,Kawasaki,electronics,table fan,30,50,2,Google-ads,2023-12-21 20:12:00,True,2023-12-21 20:17:00,Paypal,2023-12-21 20:17:00,False,
2023-12-22 00:26:00,1278,Austin Spencer,Female,19,696,3913,Australia,New South Wales,Wollongong,electronics,television,1000,1500,5,Instagram-ads,2023-12-22 00:38:00,True,2023-12-22 00:43:00,Cash On Delivery,2023-12-22 00:42:00,False,
2023-12-22 16:41:00,2197,Mr. Matthew Perez MD,Female,35,613,4948,Canada,Ontario,Toronto,fashion,shoes,60,100,1,Facebook-ads,2023-12-22 16:52:00,True,2023-12-22 17:00:00,Debit Card,2023-12-22 16:56:00,False,
2023-12-24 06:49:00,1671,Daniel Jordan,Female,72,705,5746,China,Shandong,Jinan,books,textbook,30,50,1,Twitter-ads,2023-12-24 07:02:00,True,2023-12-24 07:07:00,Credit Card,2023-12-24 07:04:00,False,
2023-12-25 16:38:00,1778,Shawn Edwards,Female,67,743,6481,Canada,Ontario,Mississauga,electronics,television,1000,1500,2,E-mails,2023-12-25 17:07:00,True,2023-12-25 17:18:00,Debit Card,2023-12-25 17:12:00,False,
2023-12-28 05:09:00,1253,Michelle Friedman,Male,35,610,6169,Italy,Lazio,Latina,electronics,television,1000,1500,3,Twitter-ads,2023-12-28 05:36:00,True,2023-12-28 05:41:00,Debit Card,2023-12-28 05:40:00,False,
2023-12-30 07:22:00,1586,Ashley Mcmillan,Male,47,670,6578,India,Maharashtra,Pune,home appliances,microwave oven,300,500,4,Facebook-ads,2023-12-30 07:52:00,False,,,2023-12-30 07:50:00,,
2023-12-31 08:01:00,1223,Rodney Tyler,Female,38,687,5766,Canada,Quebec,Montreal,fashion,shoes,60,100,1,Google-ads,2023-12-31 08:24:00,True,2023-12-31 08:30:00,Debit Card,2023-12-31 08:28:00,False,
